Date,EEM,IMAE.AS,SGLD.SW,VOO
2010-09-14,31.685522079467773,,,79.0407485961914
2010-09-15,31.729488372802734,,,79.24016571044922
2010-09-16,31.56831169128418,,,79.20950317382812
2010-09-17,31.517026901245117,,,79.28618621826172
2010-09-20,32.01520919799805,,,80.57490539550781
2010-09-21,31.919971466064453,,,80.3294448852539
2010-09-22,31.94194793701172,,,79.89986419677734
2010-09-23,31.736799240112305,,,79.24016571044922
2010-09-24,32.32290267944336,,,80.85824584960938
2010-09-27,32.264305114746094,,,80.47262573242188
2010-09-28,32.49873352050781,,,80.99708557128906
2010-09-29,32.60862731933594,,,80.6114730834961
2010-09-30,32.799095153808594,,,80.48807525634766
2010-10-01,33.28261947631836,,,80.76571655273438
2010-10-04,33.1800651550293,,,80.0870132446289
2010-10-05,33.78080749511719,,,81.8454818725586
2010-10-06,33.76615524291992,,,81.7066650390625
2010-10-07,33.465797424316406,,,81.6603775024414
2010-10-08,33.86870193481445,,,82.27735900878906
2010-10-11,33.84675216674805,,,82.13854217529297
2010-10-12,33.70754623413086,,,82.6167221069336
2010-10-13,34.330265045166016,,,83.1103286743164
2010-10-14,34.27165985107422,,,82.80183410644531
2010-10-15,34.22770690917969,,,82.95610046386719
2010-10-18,34.242347717285156,,,83.55765533447266
2010-10-19,33.15808868408203,,,82.23108673095703
2010-10-20,33.68556213378906,,,83.1103286743164
2010-10-21,33.68556213378906,,,83.23371887207031
2010-10-22,33.72219467163086,,,83.43424224853516
2010-10-25,34.088504791259766,,,83.68106079101562
2010-10-26,34.059207916259766,,,83.6656494140625
2010-10-27,33.480438232421875,,,83.40340423583984
2010-10-28,33.69289779663086,,,83.46508026123047
2010-10-29,33.78812789916992,,,83.52681732177734
2010-11-01,34.161766052246094,,,83.57307434082031
2010-11-02,34.58667755126953,,,84.22090148925781
2010-11-03,34.79913330078125,,,84.57571411132812
2010-11-04,35.590362548828125,,,86.16450500488281
2010-11-05,35.52442932128906,,,86.50382995605469
2010-11-08,35.37789535522461,,,86.3958511352539
2010-11-09,34.93101501464844,,,85.71715545654297
2010-11-10,35.18742752075195,,,86.04108428955078
2010-11-11,34.843101501464844,,,85.76343536376953
2010-11-12,34.000587463378906,,,84.6990966796875
2010-11-15,33.985939025878906,,,84.6219711303711
2010-11-16,33.09213638305664,,,83.2645492553711
2010-11-17,33.260643005371094,,,83.32628631591797
2010-11-18,34.0518684387207,,,84.56029510498047
2010-11-19,34.073856353759766,,,84.76082611083984
2010-11-22,33.97128677368164,,,84.68365478515625
2010-11-23,32.89433670043945,,,83.4959716796875
2010-11-24,33.65626525878906,,,84.57571411132812
2010-11-26,32.82109069824219,,,84.0975341796875
2010-11-29,33.07749557495117,,,84.02037811279297
2010-11-30,32.806427001953125,,,83.43424224853516
2010-12-01,33.74418640136719,,,85.31614685058594
2010-12-02,34.41084671020508,,,86.4267349243164
2010-12-03,34.53539276123047,,,86.64263916015625
2010-12-06,34.47678756713867,,,86.5346908569336
2010-12-07,34.315608978271484,,,86.56554412841797
2010-12-08,34.09583282470703,,,86.92030334472656
2010-12-09,33.97861862182617,,,87.24424743652344
2010-12-10,34.1324577331543,,,87.7686996459961
2010-12-13,34.35224533081055,,,87.81494903564453
2010-12-14,34.40352249145508,,,87.86125183105469
2010-12-15,33.84675216674805,,,87.47561645507812
2010-12-16,33.94197463989258,,,87.98464965820312
2010-12-17,33.99326705932617,,,88.10806274414062
2010-12-20,33.83942413330078,,,88.29315948486328
2010-12-21,34.333370208740234,,,88.83303833007812
2010-12-22,34.451507568359375,,,89.15696716308594
2010-12-23,34.41459274291992,,137.7899932861328,89.01814270019531
2010-12-27,34.3038330078125,,137.7899932861328,89.08474731445312
2010-12-28,34.333370208740234,,137.7899932861328,89.17774963378906
2010-12-29,34.772926330566406,,137.7899932861328,89.25521850585938
2010-12-30,34.950233459472656,,137.7899932861328,89.11573028564453
2010-12-31,35.19401550292969,,,89.20875549316406
2011-01-03,35.53384780883789,,137.7899932861328,90.04548645019531
2011-01-04,35.69635772705078,,137.7899932861328,89.96800994873047
2011-01-05,35.60771179199219,,137.7899932861328,90.44840240478516
2011-01-06,35.2309455871582,,137.7899932861328,90.29341888427734
2011-01-07,34.90590286254883,,137.7899932861328,90.10745239257812
2011-01-10,34.543907165527344,,137.7899932861328,90.0300064086914
2011-01-11,34.913272857666016,,137.7899932861328,90.32441711425781
2011-01-12,35.615089416503906,,137.7899932861328,91.13018035888672
2011-01-13,35.30482864379883,,137.7899932861328,91.00621795654297
2011-01-14,35.40825271606445,,137.7899932861328,91.65703582763672
2011-01-17,,,137.7899932861328,
2011-01-18,35.356544494628906,,137.7899932861328,91.81201934814453
2011-01-19,35.08320617675781,,137.7899932861328,90.89775848388672
2011-01-20,34.69904327392578,,137.7899932861328,90.78929138183594
2011-01-21,34.337066650390625,,137.7899932861328,90.99073791503906
2011-01-24,34.6030158996582,,137.7899932861328,91.5485610961914
2011-01-25,34.39616775512695,,137.7899932861328,91.517578125
2011-01-26,34.69904327392578,,137.7899932861328,91.9979476928711
2011-01-27,34.580848693847656,,137.7899932861328,92.12191772460938
2011-01-28,33.48750686645508,,137.7899932861328,90.49486541748047
2011-01-31,33.842098236083984,,137.7899932861328,91.19216918945312
2011-02-01,34.66211700439453,,137.7899932861328,92.61778259277344
2011-02-02,34.40354919433594,,137.7899932861328,92.4627914428711
2011-02-03,34.35922622680664,,137.7899932861328,92.69523620605469
2011-02-04,34.351837158203125,,134.22000122070312,92.94320678710938
2011-02-07,34.39616775512695,,134.22000122070312,93.53199768066406
2011-02-08,34.41094207763672,,134.22000122070312,93.96586608886719
2011-02-09,33.6204833984375,,134.22000122070312,93.73348999023438
2011-02-10,33.30281448364258,,134.22000122070312,93.76446533203125
2011-02-11,33.70913314819336,,134.22000122070312,94.3532943725586
2011-02-14,33.539222717285156,,134.22000122070312,94.58576202392578
2011-02-15,33.60570526123047,,134.22000122070312,94.24481201171875
2011-02-16,33.88642883300781,,134.22000122070312,94.84915924072266
2011-02-17,34.00462341308594,,134.22000122070312,95.20555877685547
2011-02-18,34.211483001708984,,134.22000122070312,95.36053466796875
2011-02-21,,,139.8000030517578,
2011-02-22,33.11812210083008,,139.8000030517578,93.40806579589844
2011-02-23,33.147674560546875,,139.8000030517578,92.88119506835938
2011-02-24,33.22895050048828,,139.8000030517578,92.78823852539062
2011-02-25,33.62786865234375,,139.8000030517578,93.79544067382812
2011-02-28,33.82733154296875,,139.8000030517578,94.3532943725586
2011-03-01,33.48012161254883,,141.72000122070312,92.74174499511719
2011-03-02,33.93814468383789,,141.72000122070312,93.00515747070312
2011-03-03,34.61039733886719,,141.72000122070312,94.60123443603516
2011-03-04,34.64734649658203,,141.72000122070312,93.90391540527344
2011-03-07,34.159767150878906,,141.72000122070312,93.0826187133789
2011-03-08,34.61778259277344,,141.72000122070312,93.950439453125
2011-03-09,34.68427658081055,,141.72000122070312,93.84193420410156
2011-03-10,33.65741729736328,,141.72000122070312,92.12191772460938
2011-03-11,34.00462341308594,,141.72000122070312,92.74174499511719
2011-03-14,34.2041015625,,141.72000122070312,92.19939422607422
2011-03-15,33.63525390625,,141.72000122070312,91.1766586303711
2011-03-16,32.948211669921875,,139.38999938964844,89.44116973876953
2011-03-17,33.35452651977539,,139.38999938964844,90.55685424804688
2011-03-18,33.41363525390625,,139.38999938964844,90.94425201416016
2011-03-21,34.05633544921875,,139.38999938964844,92.32337951660156
2011-03-22,34.159767150878906,,139.38999938964844,91.9979476928711
2011-03-23,34.61039733886719,,139.38999938964844,92.29239654541016
2011-03-24,35.00932312011719,,139.38999938964844,93.1601333618164
2011-03-25,34.97239303588867,,139.38999938964844,93.43717193603516
2011-03-28,34.79508590698242,,139.38999938964844,93.23484802246094
2011-03-29,35.19401550292969,,139.38999938964844,93.84187316894531
2011-03-30,35.64464569091797,,139.38999938964844,94.48005676269531
2011-03-31,35.954917907714844,,139.38999938964844,94.35552978515625
2011-04-01,36.531158447265625,,139.38999938964844,94.79136657714844
2011-04-04,36.841426849365234,,139.38999938964844,94.8380355834961
2011-04-05,36.767539978027344,,139.38999938964844,94.8380355834961
2011-04-06,36.96700668334961,,139.38999938964844,95.11821746826172
2011-04-07,36.930076599121094,,139.38999938964844,94.94700622558594
2011-04-08,36.96700668334961,,139.38999938964844,94.58902740478516
2011-04-11,36.531158447265625,,139.38999938964844,94.26213836669922
2011-04-12,35.84412384033203,,139.38999938964844,93.5772705078125
2011-04-13,36.139610290527344,,139.38999938964844,93.6083755493164
2011-04-14,36.25042724609375,,139.38999938964844,93.62397003173828
2011-04-15,36.29475402832031,,139.38999938964844,93.9508056640625
2011-04-18,35.38608932495117,,147.3000030517578,92.92353057861328
2011-04-19,35.89582443237305,,148.67999267578125,93.49942016601562
2011-04-20,36.745384216308594,,148.67999267578125,94.7602310180664
2011-04-21,37.070430755615234,,149.38999938964844,95.18045043945312
2011-04-25,36.767539978027344,,,95.08706665039062
2011-04-26,37.0852165222168,,149.38999938964844,95.91204833984375
2011-04-27,37.01872634887695,,149.38999938964844,96.53463745117188
2011-04-28,36.71583938598633,,149.38999938964844,96.84593200683594
2011-04-29,36.93745803833008,,149.38999938964844,97.12611389160156
2011-05-02,36.94485092163086,,149.38999938964844,96.9081802368164
2011-05-03,36.124839782714844,,153.4199981689453,96.596923828125
2011-05-04,35.52645492553711,,151.8300018310547,95.94316864013672
2011-05-05,35.186622619628906,,147.60000610351562,95.10269165039062
2011-05-06,35.64464569091797,,147.60000610351562,95.55406188964844
2011-05-09,35.71113967895508,,150.1300048828125,95.94316864013672
2011-05-10,36.13222885131836,,150.41000366210938,96.7369613647461
2011-05-11,35.334381103515625,,150.41000366210938,95.70970153808594
2011-05-12,35.43780517578125,,150.41000366210938,96.22332763671875
2011-05-13,34.66211700439453,,150.41000366210938,95.38279724121094
2011-05-16,34.61039733886719,,150.41000366210938,94.79136657714844
2011-05-17,34.72121810913086,,150.41000366210938,94.77578735351562
2011-05-18,35.282676696777344,,148.1300048828125,95.66300201416016
2011-05-19,35.05366134643555,,148.1300048828125,95.78752136230469
2011-05-20,34.772926330566406,,149.6699981689453,95.14933776855469
2011-05-23,34.048954010009766,,149.6699981689453,94.0130844116211
2011-05-24,34.38878631591797,,149.6699981689453,93.93526458740234
2011-05-25,34.46265411376953,,149.6699981689453,94.24656677246094
2011-05-26,34.90590286254883,,149.6699981689453,94.62014770507812
2011-05-27,35.27527618408203,,149.6699981689453,95.04041290283203
2011-05-30,,,149.6699981689453,
2011-05-31,35.85150146484375,,149.6699981689453,95.9898681640625
2011-06-01,35.20878601074219,,149.6699981689453,93.85742950439453
2011-06-02,35.54122543334961,,,93.74848937988281
2011-06-03,35.36392593383789,,149.6699981689453,92.84571838378906
2011-06-06,34.79508590698242,,154.38999938964844,91.86511993408203
2011-06-07,35.06843566894531,,152.88999938964844,91.74061584472656
2011-06-08,34.81724548339844,,152.88999938964844,91.36701965332031
2011-06-09,35.09059143066406,,152.88999938964844,92.06743621826172
2011-06-10,34.329689025878906,,152.88999938964844,90.77555847167969
2011-06-13,34.27058029174805,,,90.83783721923828
2011-06-14,34.7877082824707,,152.88999938964844,92.00519561767578
2011-06-15,34.04156494140625,,152.88999938964844,90.40200805664062
2011-06-16,33.78300476074219,,152.88999938964844,90.57320404052734
2011-06-17,33.82733154296875,,152.88999938964844,90.82223510742188
2011-06-20,33.775611877441406,,152.88999938964844,91.33588409423828
2011-06-21,34.39616775512695,,152.88999938964844,92.58113098144531
2011-06-22,34.05369186401367,,152.88999938964844,92.03633880615234
2011-06-23,34.0089225769043,,152.88999938964844,91.72502899169922
2011-06-24,33.9492301940918,,151.0,90.7162094116211
2011-06-27,34.344696044921875,,151.0,91.4825668334961
2011-06-28,34.814754486083984,,151.0,92.65565490722656
2011-06-29,35.135581970214844,,149.72999572753906,93.48461151123047
2011-06-30,35.516109466552734,,150.2100067138672,94.37614440917969
2011-07-01,35.93395233154297,,150.2100067138672,95.7994384765625
2011-07-04,,,150.2100067138672,
2011-07-05,35.91903305053711,,150.2100067138672,95.64305114746094
2011-07-06,35.68026351928711,,150.2100067138672,95.78379821777344
2011-07-07,36.17272186279297,,150.2100067138672,96.83173370361328
2011-07-08,35.76233673095703,,150.2100067138672,96.17481994628906
2011-07-11,34.762516021728516,,150.2100067138672,94.39176940917969
2011-07-12,34.411834716796875,,153.92999267578125,93.96947479248047
2011-07-13,34.971439361572266,,156.44000244140625,94.29792022705078
2011-07-14,34.59837341308594,,156.44000244140625,93.68792724609375
2011-07-15,34.814754486083984,,157.89999389648438,94.20407104492188
2011-07-18,34.411834716796875,,157.89999389648438,93.40641021728516
2011-07-19,34.9117546081543,,157.89999389648438,94.92355346679688
2011-07-20,35.01620864868164,,157.89999389648438,94.92355346679688
2011-07-21,35.5758056640625,,157.89999389648438,96.19043731689453
2011-07-22,35.55343246459961,,157.89999389648438,96.2686538696289
2011-07-25,35.478797912597656,,157.89999389648438,95.72125244140625
2011-07-26,35.59819030761719,,157.89999389648438,95.31455993652344
2011-07-27,34.971439361572266,,157.89999389648438,93.42201232910156
2011-07-28,35.00128173828125,,157.89999389648438,93.1561508178711
2011-07-29,35.150516510009766,,157.89999389648438,92.43666076660156
2011-08-01,35.12065887451172,,,92.10823059082031
2011-08-02,34.038761138916016,,157.89999389648438,89.80901336669922
2011-08-03,33.919376373291016,,157.89999389648438,90.26264190673828
2011-08-04,31.979434967041016,,157.89999389648438,86.03962707519531
2011-08-05,31.7705135345459,,157.89999389648438,85.85193634033203
2011-08-08,29.12172508239746,,157.89999389648438,80.34636688232422
2011-08-09,30.83037567138672,,157.89999389648438,83.9437484741211
2011-08-10,29.196338653564453,,157.89999389648438,80.29947662353516
2011-08-11,30.807992935180664,,176.6300048828125,83.81864929199219
2011-08-12,30.793071746826172,,176.6300048828125,84.49118041992188
2011-08-15,31.509357452392578,,176.6300048828125,86.227294921875
2011-08-16,31.24075698852539,,176.6300048828125,85.49220275878906
2011-08-17,31.4645938873291,,176.6300048828125,85.58604431152344
2011-08-18,29.979787826538086,,176.6300048828125,82.03560638427734
2011-08-19,29.606719970703125,,176.6300048828125,80.47154998779297
2011-08-22,29.57686996459961,,186.75,80.5340805053711
2011-08-23,30.613998413085938,,186.75,83.31815338134766
2011-08-24,30.3155460357666,,186.75,84.45991516113281
2011-08-25,29.726093292236328,,171.49000549316406,83.19300079345703
2011-08-26,30.23346519470215,,171.49000549316406,84.28784942626953
2011-08-29,31.21091079711914,,171.49000549316406,86.74346160888672
2011-08-30,31.255680084228516,,171.49000549316406,86.89988708496094
2011-08-31,31.897354125976562,,171.49000549316406,87.3377914428711
2011-09-01,31.725744247436523,,171.49000549316406,86.49322509765625
2011-09-02,31.009456634521484,,171.49000549316406,84.25657653808594
2011-09-05,,,171.49000549316406,
2011-09-06,30.688615798950195,,171.49000549316406,83.67786407470703
2011-09-07,31.598909378051758,,171.49000549316406,86.03962707519531
2011-09-08,30.897531509399414,,183.82000732421875,85.13248443603516
2011-09-09,29.85293960571289,,183.82000732421875,82.89584350585938
2011-09-12,29.79324722290039,,182.33999633789062,83.49018859863281
2011-09-13,29.838022232055664,,182.33999633789062,84.17835998535156
2011-09-14,29.75594711303711,,182.33999633789062,85.36708068847656
2011-09-15,30.18869972229004,,178.99000549316406,86.8373031616211
2011-09-16,30.24093246459961,,178.99000549316406,87.35345458984375
2011-09-19,29.34556770324707,,180.6999969482422,86.54013061523438
2011-09-20,29.129186630249023,,180.6999969482422,86.39936065673828
2011-09-21,28.04729461669922,,178.3000030517578,83.78738403320312
2011-09-22,26.077489852905273,,178.3000030517578,81.15971374511719
2011-09-23,26.771392822265625,,178.3000030517578,81.53722381591797
2011-09-26,27.174304962158203,,178.3000030517578,83.51898956298828
2011-09-27,28.039827346801758,,178.3000030517578,84.47845458984375
2011-09-28,27.19668960571289,,178.3000030517578,82.79552459716797
2011-09-29,27.569761276245117,,161.89999389648438,83.3931655883789
2011-09-30,26.18939971923828,,161.89999389648438,81.411376953125
2011-10-03,25.63726234436035,,161.89999389648438,78.91053771972656
2011-10-04,26.032718658447266,,162.1999969482422,80.64067840576172
2011-10-05,26.63709259033203,,158.8000030517578,82.2450180053711
2011-10-06,27.51753044128418,,158.8000030517578,83.8335952758789
2011-10-07,27.18922996520996,,158.8000030517578,83.1886978149414
2011-10-10,28.405433654785156,,158.8000030517578,86.00416564941406
2011-10-11,28.42035675048828,,164.83999633789062,85.97269439697266
2011-10-12,29.218721389770508,,164.83999633789062,86.75910186767578
2011-10-13,28.95757484436035,,164.83999633789062,86.6332778930664
2011-10-14,29.539552688598633,,164.83999633789062,88.06461334228516
2011-10-17,28.539737701416016,,164.83999633789062,86.4131088256836
2011-10-18,29.30079460144043,,164.83999633789062,88.14324951171875
2011-10-19,28.741193771362305,,164.64999389648438,87.04222869873047
2011-10-20,28.189048767089844,,160.7899932861328,87.43544006347656
2011-10-21,28.994882583618164,,161.91000366210938,89.118408203125
2011-10-24,30.129011154174805,,164.02000427246094,90.25086975097656
2011-10-25,29.53209686279297,,167.11000061035156,88.5049819946289
2011-10-26,30.0767879486084,,169.63999938964844,89.35433197021484
2011-10-27,31.904813766479492,,169.6699981689453,92.4371337890625
2011-10-28,31.636201858520508,,172.25999450683594,92.53150177001953
2011-10-31,30.449846267700195,,170.38999938964844,90.15648651123047
2011-11-01,29.711170196533203,,169.49000549316406,87.7657470703125
2011-11-02,30.621456146240234,,172.25,89.14987182617188
2011-11-03,30.934833526611328,,175.5500030517578,90.80136108398438
2011-11-04,30.73337745666504,,175.92999267578125,90.28231811523438
2011-11-07,30.99452781677246,,174.8800048828125,90.80136108398438
2011-11-08,31.36013412475586,,177.9499969482422,91.88667297363281
2011-11-09,29.524633407592773,,179.07000732421875,88.5678939819336
2011-11-10,29.7186336517334,,173.9499969482422,89.37007141113281
2011-11-11,30.434919357299805,,176.25,91.11593627929688
2011-11-14,30.01708221435547,,177.00999450683594,90.23514556884766
2011-11-15,30.203624725341797,,176.92999267578125,90.7070083618164
2011-11-16,29.390331268310547,,176.86000061035156,89.2442398071289
2011-11-17,28.64419937133789,,173.5399932861328,87.81293487548828
2011-11-18,28.756114959716797,,172.08999633789062,87.68712615966797
2011-11-21,27.830913543701172,,169.52999877929688,86.1142349243164
2011-11-22,27.927913665771484,,168.16000366210938,85.65811920166016
2011-11-23,27.025081634521484,,166.4199981689453,83.84931945800781
2011-11-24,,,168.0800018310547,
2011-11-25,26.9355411529541,,166.9499969482422,83.5976791381836
2011-11-28,28.22636604309082,,170.52999877929688,86.09852600097656
2011-11-29,28.09951400756836,,170.35000610351562,86.35018920898438
2011-11-30,29.85293960571289,,173.75,89.88911437988281
2011-12-01,29.763404846191406,,173.38999938964844,89.82618713378906
2011-12-02,29.673866271972656,,173.8300018310547,89.7790298461914
2011-12-05,30.158849716186523,,172.6999969482422,90.75420379638672
2011-12-06,29.74848175048828,,169.4499969482422,90.83283233642578
2011-12-07,29.86786651611328,,171.77999877929688,91.13167572021484
2011-12-08,28.793420791625977,,170.8300018310547,89.16558837890625
2011-12-09,29.375402450561523,,169.22000122070312,90.67555236816406
2011-12-12,28.271127700805664,,164.44000244140625,89.37007141113281
2011-12-13,28.009977340698242,,164.89999389648438,88.5207290649414
2011-12-14,27.60706901550293,,160.58999633789062,87.52983093261719
2011-12-15,27.786144256591797,,157.00999450683594,87.86012268066406
2011-12-16,27.995052337646484,,157.9499969482422,87.92304992675781
2011-12-19,27.27130889892578,,159.08999633789062,87.02649688720703
2011-12-20,28.414047241210938,,160.4600067138672,89.62171173095703
2011-12-21,28.504444122314453,,160.19000244140625,89.88911437988281
2011-12-22,28.881080627441406,,160.11000061035156,90.73845672607422
2011-12-23,28.99407196044922,,160.11000061035156,91.45521545410156
2011-12-27,28.715356826782227,,158.80999755859375,91.5501708984375
2011-12-28,28.23325538635254,,157.22000122070312,90.42672729492188
2011-12-29,28.55716896057129,,152.1300048828125,91.24954223632812
2011-12-30,28.579761505126953,,152.1300048828125,90.90143585205078
2012-01-03,29.453590393066406,,159.11000061035156,92.24636840820312
2012-01-04,29.287864685058594,,158.82000732421875,92.40460205078125
2012-01-05,29.1597957611084,,159.13999938964844,92.70520782470703
2012-01-06,28.79068374633789,,161.25999450683594,92.51535034179688
2012-01-09,29.091999053955078,,160.41000366210938,92.65774536132812
2012-01-10,29.724769592285156,,162.55999755859375,93.44886779785156
2012-01-11,29.74736976623535,,162.3300018310547,93.54383087158203
2012-01-12,29.867889404296875,,164.3000030517578,93.74950408935547
2012-01-13,29.596712112426758,,163.0,93.35393524169922
2012-01-16,,,162.97999572753906,
2012-01-17,30.16168212890625,,164.94000244140625,93.60711669921875
2012-01-18,30.92249298095703,,164.5,94.65141296386719
2012-01-19,31.193675994873047,,165.67999267578125,95.1577377319336
2012-01-20,31.171092987060547,,163.9499969482422,95.1577377319336
2012-01-23,31.472393035888672,,166.14999389648438,95.2526626586914
2012-01-24,31.517597198486328,,164.99000549316406,95.11027526855469
2012-01-25,31.871644973754883,,164.49000549316406,95.94889068603516
2012-01-26,31.74357032775879,,170.97999572753906,95.4583740234375
2012-01-27,31.909303665161133,,171.0800018310547,95.331787109375
2012-01-30,31.44978904724121,,170.82000732421875,95.01533508300781
2012-01-31,31.720972061157227,,172.8800048828125,94.96784973144531
2012-02-01,32.42153549194336,,173.4499969482422,95.86976623535156
